統計年月,區域別代碼,區域別,性別,從姓方式,子女人數
11507,10013050,屏東縣萬丹鄉,男,申請人抽籤決定_從父姓,0
11507,10013050,屏東縣萬丹鄉,男,申請人抽籤決定_從母姓,0
11507,10013050,屏東縣萬丹鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013050,屏東縣萬丹鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013050,屏東縣萬丹鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,男,監護人決定依監護人之姓,0
11507,10013050,屏東縣萬丹鄉,女,雙方約定_從父姓,8
11507,10013050,屏東縣萬丹鄉,女,雙方約定_從母姓,0
11507,10013050,屏東縣萬丹鄉,女,雙方約定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,女,一方約定_從父姓,0
11507,10013050,屏東縣萬丹鄉,女,一方約定_從母姓,1
11507,10013050,屏東縣萬丹鄉,女,一方約定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,女,申請人抽籤決定_從父姓,0
11507,10013050,屏東縣萬丹鄉,女,申請人抽籤決定_從母姓,0
11507,10013050,屏東縣萬丹鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013050,屏東縣萬丹鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013050,屏東縣萬丹鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013050,屏東縣萬丹鄉,女,監護人決定依監護人之姓,0
11507,10013060,屏東縣長治鄉,男,雙方約定_從父姓,4
11507,10013060,屏東縣長治鄉,男,雙方約定_從母姓,0
11507,10013060,屏東縣長治鄉,男,雙方約定_傳統姓名,0
11507,10013060,屏東縣長治鄉,男,一方約定_從父姓,0
11507,10013060,屏東縣長治鄉,男,一方約定_從母姓,0
11507,10013060,屏東縣長治鄉,男,一方約定_傳統姓名,0
11507,10013060,屏東縣長治鄉,男,申請人抽籤決定_從父姓,0
11507,10013060,屏東縣長治鄉,男,申請人抽籤決定_從母姓,0
11507,10013060,屏東縣長治鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013060,屏東縣長治鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013060,屏東縣長治鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013060,屏東縣長治鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013060,屏東縣長治鄉,男,監護人決定依監護人之姓,0
11507,10013060,屏東縣長治鄉,女,雙方約定_從父姓,4
11507,10013060,屏東縣長治鄉,女,雙方約定_從母姓,0
11507,10013060,屏東縣長治鄉,女,雙方約定_傳統姓名,0
11507,10013060,屏東縣長治鄉,女,一方約定_從父姓,0
11507,10013060,屏東縣長治鄉,女,一方約定_從母姓,0
11507,10013060,屏東縣長治鄉,女,一方約定_傳統姓名,0
11507,10013060,屏東縣長治鄉,女,申請人抽籤決定_從父姓,0
11507,10013060,屏東縣長治鄉,女,申請人抽籤決定_從母姓,0
11507,10013060,屏東縣長治鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013060,屏東縣長治鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013060,屏東縣長治鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013060,屏東縣長治鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013060,屏東縣長治鄉,女,監護人決定依監護人之姓,0
11507,10013070,屏東縣麟洛鄉,男,雙方約定_從父姓,2
11507,10013070,屏東縣麟洛鄉,男,雙方約定_從母姓,0
11507,10013070,屏東縣麟洛鄉,男,雙方約定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,男,一方約定_從父姓,0
11507,10013070,屏東縣麟洛鄉,男,一方約定_從母姓,0
11507,10013070,屏東縣麟洛鄉,男,一方約定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,男,申請人抽籤決定_從父姓,0
11507,10013070,屏東縣麟洛鄉,男,申請人抽籤決定_從母姓,0
11507,10013070,屏東縣麟洛鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013070,屏東縣麟洛鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013070,屏東縣麟洛鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,男,監護人決定依監護人之姓,0
11507,10013070,屏東縣麟洛鄉,女,雙方約定_從父姓,1
11507,10013070,屏東縣麟洛鄉,女,雙方約定_從母姓,0
11507,10013070,屏東縣麟洛鄉,女,雙方約定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,女,一方約定_從父姓,0
11507,10013070,屏東縣麟洛鄉,女,一方約定_從母姓,0
11507,10013070,屏東縣麟洛鄉,女,一方約定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,女,申請人抽籤決定_從父姓,0
11507,10013070,屏東縣麟洛鄉,女,申請人抽籤決定_從母姓,0
11507,10013070,屏東縣麟洛鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013070,屏東縣麟洛鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013070,屏東縣麟洛鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013070,屏東縣麟洛鄉,女,監護人決定依監護人之姓,0
11507,10013080,屏東縣九如鄉,男,雙方約定_從父姓,1
11507,10013080,屏東縣九如鄉,男,雙方約定_從母姓,0
11507,10013080,屏東縣九如鄉,男,雙方約定_傳統姓名,0
11507,10013080,屏東縣九如鄉,男,一方約定_從父姓,0
11507,10013080,屏東縣九如鄉,男,一方約定_從母姓,0
11507,10013080,屏東縣九如鄉,男,一方約定_傳統姓名,0
11507,10013080,屏東縣九如鄉,男,申請人抽籤決定_從父姓,0
11507,10013080,屏東縣九如鄉,男,申請人抽籤決定_從母姓,0
11507,10013080,屏東縣九如鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013080,屏東縣九如鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013080,屏東縣九如鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013080,屏東縣九如鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013080,屏東縣九如鄉,男,監護人決定依監護人之姓,0
11507,10013080,屏東縣九如鄉,女,雙方約定_從父姓,5
11507,10013080,屏東縣九如鄉,女,雙方約定_從母姓,0
11507,10013080,屏東縣九如鄉,女,雙方約定_傳統姓名,0
11507,10013080,屏東縣九如鄉,女,一方約定_從父姓,0
11507,10013080,屏東縣九如鄉,女,一方約定_從母姓,0
11507,10013080,屏東縣九如鄉,女,一方約定_傳統姓名,0
11507,10013080,屏東縣九如鄉,女,申請人抽籤決定_從父姓,0
11507,10013080,屏東縣九如鄉,女,申請人抽籤決定_從母姓,0
11507,10013080,屏東縣九如鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013080,屏東縣九如鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013080,屏東縣九如鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013080,屏東縣九如鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013080,屏東縣九如鄉,女,監護人決定依監護人之姓,0
11507,10013090,屏東縣里港鄉,男,雙方約定_從父姓,5
11507,10013090,屏東縣里港鄉,男,雙方約定_從母姓,0
11507,10013090,屏東縣里港鄉,男,雙方約定_傳統姓名,0
11507,10013090,屏東縣里港鄉,男,一方約定_從父姓,0
11507,10013090,屏東縣里港鄉,男,一方約定_從母姓,0
11507,10013090,屏東縣里港鄉,男,一方約定_傳統姓名,0
11507,10013090,屏東縣里港鄉,男,申請人抽籤決定_從父姓,0
11507,10013090,屏東縣里港鄉,男,申請人抽籤決定_從母姓,0
11507,10013090,屏東縣里港鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013090,屏東縣里港鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013090,屏東縣里港鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013090,屏東縣里港鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013090,屏東縣里港鄉,男,監護人決定依監護人之姓,0
11507,10013090,屏東縣里港鄉,女,雙方約定_從父姓,4
11507,10013090,屏東縣里港鄉,女,雙方約定_從母姓,0
11507,10013090,屏東縣里港鄉,女,雙方約定_傳統姓名,0
11507,10013090,屏東縣里港鄉,女,一方約定_從父姓,0
11507,10013090,屏東縣里港鄉,女,一方約定_從母姓,0
11507,10013090,屏東縣里港鄉,女,一方約定_傳統姓名,0
11507,10013090,屏東縣里港鄉,女,申請人抽籤決定_從父姓,0
11507,10013090,屏東縣里港鄉,女,申請人抽籤決定_從母姓,0
11507,10013090,屏東縣里港鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013090,屏東縣里港鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013090,屏東縣里港鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013090,屏東縣里港鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013090,屏東縣里港鄉,女,監護人決定依監護人之姓,0
11507,10013100,屏東縣鹽埔鄉,男,雙方約定_從父姓,4
11507,10013100,屏東縣鹽埔鄉,男,雙方約定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,男,雙方約定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,男,一方約定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,男,一方約定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,男,一方約定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,男,申請人抽籤決定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,男,申請人抽籤決定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,男,監護人決定依監護人之姓,0
11507,10013100,屏東縣鹽埔鄉,女,雙方約定_從父姓,1
11507,10013100,屏東縣鹽埔鄉,女,雙方約定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,女,雙方約定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,女,一方約定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,女,一方約定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,女,一方約定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,女,申請人抽籤決定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,女,申請人抽籤決定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013100,屏東縣鹽埔鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013100,屏東縣鹽埔鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013100,屏東縣鹽埔鄉,女,監護人決定依監護人之姓,0
11507,10013110,屏東縣高樹鄉,男,雙方約定_從父姓,6
11507,10013110,屏東縣高樹鄉,男,雙方約定_從母姓,0
11507,10013110,屏東縣高樹鄉,男,雙方約定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,男,一方約定_從父姓,0
11507,10013110,屏東縣高樹鄉,男,一方約定_從母姓,0
11507,10013110,屏東縣高樹鄉,男,一方約定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,男,申請人抽籤決定_從父姓,0
11507,10013110,屏東縣高樹鄉,男,申請人抽籤決定_從母姓,0
11507,10013110,屏東縣高樹鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013110,屏東縣高樹鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013110,屏東縣高樹鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,男,監護人決定依監護人之姓,0
11507,10013110,屏東縣高樹鄉,女,雙方約定_從父姓,6
11507,10013110,屏東縣高樹鄉,女,雙方約定_從母姓,0
11507,10013110,屏東縣高樹鄉,女,雙方約定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,女,一方約定_從父姓,0
11507,10013110,屏東縣高樹鄉,女,一方約定_從母姓,0
11507,10013110,屏東縣高樹鄉,女,一方約定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,女,申請人抽籤決定_從父姓,0
11507,10013110,屏東縣高樹鄉,女,申請人抽籤決定_從母姓,0
11507,10013110,屏東縣高樹鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013110,屏東縣高樹鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013110,屏東縣高樹鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013110,屏東縣高樹鄉,女,監護人決定依監護人之姓,0
11507,10013120,屏東縣萬巒鄉,男,雙方約定_從父姓,2
11507,10013120,屏東縣萬巒鄉,男,雙方約定_從母姓,0
11507,10013120,屏東縣萬巒鄉,男,雙方約定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,男,一方約定_從父姓,0
11507,10013120,屏東縣萬巒鄉,男,一方約定_從母姓,0
11507,10013120,屏東縣萬巒鄉,男,一方約定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,男,申請人抽籤決定_從父姓,0
11507,10013120,屏東縣萬巒鄉,男,申請人抽籤決定_從母姓,0
11507,10013120,屏東縣萬巒鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013120,屏東縣萬巒鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013120,屏東縣萬巒鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,男,監護人決定依監護人之姓,0
11507,10013120,屏東縣萬巒鄉,女,雙方約定_從父姓,3
11507,10013120,屏東縣萬巒鄉,女,雙方約定_從母姓,0
11507,10013120,屏東縣萬巒鄉,女,雙方約定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,女,一方約定_從父姓,0
11507,10013120,屏東縣萬巒鄉,女,一方約定_從母姓,0
11507,10013120,屏東縣萬巒鄉,女,一方約定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,女,申請人抽籤決定_從父姓,0
11507,10013120,屏東縣萬巒鄉,女,申請人抽籤決定_從母姓,0
11507,10013120,屏東縣萬巒鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013120,屏東縣萬巒鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013120,屏東縣萬巒鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013120,屏東縣萬巒鄉,女,監護人決定依監護人之姓,0
11507,10013130,屏東縣內埔鄉,男,雙方約定_從父姓,16
11507,10013130,屏東縣內埔鄉,男,雙方約定_從母姓,1
11507,10013130,屏東縣內埔鄉,男,雙方約定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,男,一方約定_從父姓,0
11507,10013130,屏東縣內埔鄉,男,一方約定_從母姓,0
11507,10013130,屏東縣內埔鄉,男,一方約定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,男,申請人抽籤決定_從父姓,0
11507,10013130,屏東縣內埔鄉,男,申請人抽籤決定_從母姓,0
11507,10013130,屏東縣內埔鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013130,屏東縣內埔鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013130,屏東縣內埔鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,男,監護人決定依監護人之姓,0
11507,10013130,屏東縣內埔鄉,女,雙方約定_從父姓,12
11507,10013130,屏東縣內埔鄉,女,雙方約定_從母姓,0
11507,10013130,屏東縣內埔鄉,女,雙方約定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,女,一方約定_從父姓,0
11507,10013130,屏東縣內埔鄉,女,一方約定_從母姓,1
11507,10013130,屏東縣內埔鄉,女,一方約定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,女,申請人抽籤決定_從父姓,0
11507,10013130,屏東縣內埔鄉,女,申請人抽籤決定_從母姓,0
11507,10013130,屏東縣內埔鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013130,屏東縣內埔鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013130,屏東縣內埔鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013130,屏東縣內埔鄉,女,監護人決定依監護人之姓,0
11507,10013140,屏東縣竹田鄉,男,雙方約定_從父姓,2
11507,10013140,屏東縣竹田鄉,男,雙方約定_從母姓,0
11507,10013140,屏東縣竹田鄉,男,雙方約定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,男,一方約定_從父姓,0
11507,10013140,屏東縣竹田鄉,男,一方約定_從母姓,0
11507,10013140,屏東縣竹田鄉,男,一方約定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,男,申請人抽籤決定_從父姓,0
11507,10013140,屏東縣竹田鄉,男,申請人抽籤決定_從母姓,0
11507,10013140,屏東縣竹田鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013140,屏東縣竹田鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013140,屏東縣竹田鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,男,監護人決定依監護人之姓,0
11507,10013140,屏東縣竹田鄉,女,雙方約定_從父姓,1
11507,10013140,屏東縣竹田鄉,女,雙方約定_從母姓,0
11507,10013140,屏東縣竹田鄉,女,雙方約定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,女,一方約定_從父姓,0
11507,10013140,屏東縣竹田鄉,女,一方約定_從母姓,0
11507,10013140,屏東縣竹田鄉,女,一方約定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,女,申請人抽籤決定_從父姓,0
11507,10013140,屏東縣竹田鄉,女,申請人抽籤決定_從母姓,0
11507,10013140,屏東縣竹田鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013140,屏東縣竹田鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013140,屏東縣竹田鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013140,屏東縣竹田鄉,女,監護人決定依監護人之姓,0
11507,10013150,屏東縣新埤鄉,男,雙方約定_從父姓,0
11507,10013150,屏東縣新埤鄉,男,雙方約定_從母姓,1
11507,10013150,屏東縣新埤鄉,男,雙方約定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,男,一方約定_從父姓,0
11507,10013150,屏東縣新埤鄉,男,一方約定_從母姓,0
11507,10013150,屏東縣新埤鄉,男,一方約定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,男,申請人抽籤決定_從父姓,0
11507,10013150,屏東縣新埤鄉,男,申請人抽籤決定_從母姓,0
11507,10013150,屏東縣新埤鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013150,屏東縣新埤鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013150,屏東縣新埤鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,男,監護人決定依監護人之姓,0
11507,10013150,屏東縣新埤鄉,女,雙方約定_從父姓,1
11507,10013150,屏東縣新埤鄉,女,雙方約定_從母姓,0
11507,10013150,屏東縣新埤鄉,女,雙方約定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,女,一方約定_從父姓,0
11507,10013150,屏東縣新埤鄉,女,一方約定_從母姓,0
11507,10013150,屏東縣新埤鄉,女,一方約定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,女,申請人抽籤決定_從父姓,0
11507,10013150,屏東縣新埤鄉,女,申請人抽籤決定_從母姓,0
11507,10013150,屏東縣新埤鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013150,屏東縣新埤鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013150,屏東縣新埤鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013150,屏東縣新埤鄉,女,監護人決定依監護人之姓,0
11507,10013160,屏東縣枋寮鄉,男,雙方約定_從父姓,5
11507,10013160,屏東縣枋寮鄉,男,雙方約定_從母姓,1
11507,10013160,屏東縣枋寮鄉,男,雙方約定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,男,一方約定_從父姓,0
11507,10013160,屏東縣枋寮鄉,男,一方約定_從母姓,0
11507,10013160,屏東縣枋寮鄉,男,一方約定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,男,申請人抽籤決定_從父姓,0
11507,10013160,屏東縣枋寮鄉,男,申請人抽籤決定_從母姓,0
11507,10013160,屏東縣枋寮鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013160,屏東縣枋寮鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013160,屏東縣枋寮鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,男,監護人決定依監護人之姓,0
11507,10013160,屏東縣枋寮鄉,女,雙方約定_從父姓,6
11507,10013160,屏東縣枋寮鄉,女,雙方約定_從母姓,0
11507,10013160,屏東縣枋寮鄉,女,雙方約定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,女,一方約定_從父姓,0
11507,10013160,屏東縣枋寮鄉,女,一方約定_從母姓,0
11507,10013160,屏東縣枋寮鄉,女,一方約定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,女,申請人抽籤決定_從父姓,0
11507,10013160,屏東縣枋寮鄉,女,申請人抽籤決定_從母姓,0
11507,10013160,屏東縣枋寮鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013160,屏東縣枋寮鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013160,屏東縣枋寮鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013160,屏東縣枋寮鄉,女,監護人決定依監護人之姓,0
11507,10013170,屏東縣新園鄉,男,雙方約定_從父姓,2
11507,10013170,屏東縣新園鄉,男,雙方約定_從母姓,0
11507,10013170,屏東縣新園鄉,男,雙方約定_傳統姓名,0
11507,10013170,屏東縣新園鄉,男,一方約定_從父姓,0
11507,10013170,屏東縣新園鄉,男,一方約定_從母姓,1
11507,10013170,屏東縣新園鄉,男,一方約定_傳統姓名,0
11507,10013170,屏東縣新園鄉,男,申請人抽籤決定_從父姓,0
11507,10013170,屏東縣新園鄉,男,申請人抽籤決定_從母姓,0
11507,10013170,屏東縣新園鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013170,屏東縣新園鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013170,屏東縣新園鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013170,屏東縣新園鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013170,屏東縣新園鄉,男,監護人決定依監護人之姓,0
11507,10013170,屏東縣新園鄉,女,雙方約定_從父姓,6
11507,10013170,屏東縣新園鄉,女,雙方約定_從母姓,0
11507,10013170,屏東縣新園鄉,女,雙方約定_傳統姓名,0
11507,10013170,屏東縣新園鄉,女,一方約定_從父姓,0
11507,10013170,屏東縣新園鄉,女,一方約定_從母姓,0
11507,10013170,屏東縣新園鄉,女,一方約定_傳統姓名,0
11507,10013170,屏東縣新園鄉,女,申請人抽籤決定_從父姓,0
11507,10013170,屏東縣新園鄉,女,申請人抽籤決定_從母姓,0
11507,10013170,屏東縣新園鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013170,屏東縣新園鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013170,屏東縣新園鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013170,屏東縣新園鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013170,屏東縣新園鄉,女,監護人決定依監護人之姓,0
11507,10013180,屏東縣崁頂鄉,男,雙方約定_從父姓,1
11507,10013180,屏東縣崁頂鄉,男,雙方約定_從母姓,0
11507,10013180,屏東縣崁頂鄉,男,雙方約定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,男,一方約定_從父姓,0
11507,10013180,屏東縣崁頂鄉,男,一方約定_從母姓,0
11507,10013180,屏東縣崁頂鄉,男,一方約定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,男,申請人抽籤決定_從父姓,0
11507,10013180,屏東縣崁頂鄉,男,申請人抽籤決定_從母姓,0
11507,10013180,屏東縣崁頂鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013180,屏東縣崁頂鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013180,屏東縣崁頂鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,男,監護人決定依監護人之姓,0
11507,10013180,屏東縣崁頂鄉,女,雙方約定_從父姓,2
11507,10013180,屏東縣崁頂鄉,女,雙方約定_從母姓,0
11507,10013180,屏東縣崁頂鄉,女,雙方約定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,女,一方約定_從父姓,0
11507,10013180,屏東縣崁頂鄉,女,一方約定_從母姓,0
11507,10013180,屏東縣崁頂鄉,女,一方約定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,女,申請人抽籤決定_從父姓,0
11507,10013180,屏東縣崁頂鄉,女,申請人抽籤決定_從母姓,0
11507,10013180,屏東縣崁頂鄉,女,申請人抽籤決定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,女,戶政事務所抽籤決定_從父姓,0
11507,10013180,屏東縣崁頂鄉,女,戶政事務所抽籤決定_從母姓,0
11507,10013180,屏東縣崁頂鄉,女,戶政事務所抽籤決定_傳統姓名,0
11507,10013180,屏東縣崁頂鄉,女,監護人決定依監護人之姓,0
11507,10013190,屏東縣林邊鄉,男,雙方約定_從父姓,3
11507,10013190,屏東縣林邊鄉,男,雙方約定_從母姓,1
11507,10013190,屏東縣林邊鄉,男,雙方約定_傳統姓名,0
11507,10013190,屏東縣林邊鄉,男,一方約定_從父姓,0
11507,10013190,屏東縣林邊鄉,男,一方約定_從母姓,0
11507,10013190,屏東縣林邊鄉,男,一方約定_傳統姓名,0
11507,10013190,屏東縣林邊鄉,男,申請人抽籤決定_從父姓,0
11507,10013190,屏東縣林邊鄉,男,申請人抽籤決定_從母姓,0
11507,10013190,屏東縣林邊鄉,男,申請人抽籤決定_傳統姓名,0
11507,10013190,屏東縣林邊鄉,男,戶政事務所抽籤決定_從父姓,0
11507,10013190,屏東縣林邊鄉,男,戶政事務所抽籤決定_從母姓,0
11507,10013190,屏東縣林邊鄉,男,戶政事務所抽籤決定_傳統姓名,0
11507,10013190,屏東縣林邊鄉,男,監護人決定依監護人之姓,0
11507,10013190,屏東縣林邊鄉,女,雙方約定_從父姓,2
11507,10013190,屏東縣林邊鄉,女,雙方約定_從母姓,0
11507,10013190,屏東縣林邊鄉,女,雙方約定_傳統姓名,0
